f_WORD,f_LENG,f_FREQ,f_FLAG
ЧЕБОКСАРКА,10,0,0
ЧЕБОКСАРЯНИН,12,0,0
ЧЕБОКСАРЯНКА,12,0,0
ЧЕБОТАРЬ,8,0,0
ЧЕБУРЕЧНАЯ,10,0,0
ЧЕГЛОК,6,0,0
ЧЕДДЕР,6,0,0
ЧЕЙН,4,0,0
ЧЕКАННОСТЬ,10,0,0
ЧЕКАНЩИК,8,0,0
ЧЕКЕР,5,0,0
ЧЕКИСТКА,8,0,0
ЧЕКМАРЬ,7,0,0
ЧЕКМЕНЬ,7,0,0
ЧЕКОДАТЕЛЬ,10,0,0
ЧЕКОДЕРЖАТЕЛЬ,13,0,0
ЧЕКУША,6,0,0
ЧЕЛДОНКА,8,0,0
ЧЕЛДРОН,7,0,0
ЧЕЛЕСТА,7,0,0
ЧЕЛНОЧЕК,8,0,0
ЧЕЛНОЧНИК,9,0,0
ЧЕЛНОЧОК,8,0,0
ЧЕЛОБИТЧИК,10,0,0
ЧЕЛОБИТЧИЦА,11,0,0
ЧЕЛОБИТЬЕ,9,0,0
ЧЕЛОВЕКОДЕНЬ,12,0,0
ЧЕЛОВЕКОЛЮБЕЦ,13,0,0
ЧЕЛОВЕКОНЕНАВИСТНИК,19,0,0
ЧЕЛОВЕКОНЕНАВИСТНИЦА,20,0,0
ЧЕЛОВЕКОНЕНАВИСТНИЧЕСТВО,24,0,0
ЧЕЛОВЕКООБЕЗЬЯНА,16,0,0
ЧЕЛОВЕКОУБИЙСТВО,16,0,0
ЧЕЛОВЕЧИШКА,11,0,0
ЧЕЛОВЕЧИШКО,11,0,0
ЧЕЛОВЕЧИЩЕ,10,0,0
ЧЕЛЫШКО,7,0,0
ЧЕЛЯБИНЕЦ,9,0,0
ЧЕЛЯБИНКА,9,0,0
ЧЕЛЯДИН,7,0,0
ЧЕЛЯДИНЕЦ,9,0,0
ЧЕЛЯДИНКА,9,0,0
ЧЕМБУР,6,0,0
ЧЕМЕРИЦА,8,0,0
ЧЕМОДАНИШКО,11,0,0
ЧЕМОДАННИК,10,0,0
ЧЕМОДАНЩИК,10,0,0
ЧЕПАН,5,0,0
ЧЕПЕЧНИК,8,0,0
ЧЕПРАК,6,0,0
ЧЕПРАЧНИК,9,0,0
ЧЕПУХОВИНА,10,0,0
ЧЕРЕВО,6,0,0
ЧЕРЕМУШНИК,10,0,0
ЧЕРВА,5,0,0
ЧЕРВЕЦ,6,0,0
ЧЕРВИ,5,0,0
ЧЕРВИВОСТЬ,10,0,0
ЧЕРВЛЕНИЕ,9,0,0
ЧЕРВОБОИНА,10,0,0
ЧЕРВОБОЙ,8,0,0
ЧЕРВОВОД,8,0,0
ЧЕРВОВОДНЯ,10,0,0
ЧЕРВОНКА,8,0,0
ЧЕРВОНЧИК,9,0,0
ЧЕРВОТОЧИНКА,12,0,0
ЧЕРВЫ,5,0,0
ЧЕРДАЧОК,8,0,0
ЧЕРЕВИК,7,0,0
ЧЕРЕВИЧЕК,9,0,0
ЧЕРЕЗЗЕРНИЦА,12,0,0
ЧЕРЕМИС,7,0,0
ЧЕРЕМИСКА,9,0,0
ЧЕРЕНКОВАНИЕ,12,0,0
ЧЕРЕПАШИНА,10,0,0
ЧЕРЕПИЧИНА,10,0,0
ЧЕРЕССЕДЕЛЬНИК,14,0,0
ЧЕРКАНИЕ,8,0,0
ЧЕРКЕШЕНКА,10,0,0
ЧЕРНАВКА,8,0,0
ЧЕРНЕНИЕ,8,0,0
ЧЕРНЕЦ,6,0,0
ЧЕРНИГОВЕЦ,10,0,0
ЧЕРНИГОВЧАНИН,13,0,0
ЧЕРНИГОВЧАНКА,13,0,0
ЧЕРНИЦА,7,0,0
ЧЕРНИЧИНА,9,0,0
ЧЕРНИЧКА,8,0,0
ЧЕРНИЧНИК,9,0,0
ЧЕРНОБЫЛ,8,0,0
ЧЕРНОБЫЛЬ,9,0,0
ЧЕРНОБЫЛЬЕ,10,0,0
ЧЕРНОБЫЛЬНИК,12,0,0
ЧЕРНОВЧАНИН,11,0,0
ЧЕРНОВЧАНКА,11,0,0
ЧЕРНОГЛАЗКА,11,0,0
ЧЕРНОГОЛОВНИК,13,0,0
ЧЕРНОГОРЕЦ,10,0,0
ЧЕРНОГОРКА,10,0,0
ЧЕРНОГРУДКА,11,0,0
ЧЕРНОЗОБИК,10,0,0
ЧЕРНОКЛЕН,9,0,0
ЧЕРНОКНИЖИЕ,11,0,0
ЧЕРНОКНИЖНИК,12,0,0
ЧЕРНОКНИЖНИЧЕСТВО,17,0,0
ЧЕРНОКОЖИЙ,10,0,0
ЧЕРНОКОРЕНЬ,11,0,0
ЧЕРНОЛЕСЬЕ,10,0,0
ЧЕРНОЛОЗ,8,0,0
ЧЕРНОМОР,8,0,0
ЧЕРНОМОРЬЕ,10,0,0
ЧЕРНОПУЗИК,10,0,0
ЧЕРНОРИЗЕЦ,10,0,0
ЧЕРНОРУБАШЕЧНИК,15,0,0
ЧЕРНОСЛИВИНА,12,0,0
ЧЕРНОСОТЕНСТВО,14,0,0
ЧЕРНОСПИНКА,11,0,0
ЧЕРНОСТОП,9,0,0
ЧЕРНОТАЛ,8,0,0
ЧЕРНОТЕЛКА,10,0,0
ЧЕРНОТРОП,9,0,0
ЧЕРНЫШ,6,0,0
ЧЕРНЯДЬ,7,0,0
ЧЕРНЯК,6,0,0
ЧЕРОКЕЗ,7,0,0
ЧЕРПАЛКА,8,0,0
ЧЕРПАЛЬЩИК,10,0,0
ЧЕРПАЛЬЩИЦА,11,0,0
ЧЕРПАНИЕ,8,0,0
ЧЕРПАЧОК,8,0,0
ЧЕРТЕЖИК,8,0,0
ЧЕРТЕЖНИЦА,10,0,0
ЧЕРТИЛКА,8,0,0
ЧЕРТИХА,7,0,0
ЧЕРТОГОН,8,0,0
ЧЕРТЫХАНЬЕ,10,0,0
ЧЕРТЯГА,7,0,0
ЧЕРТЯКА,7,0,0
ЧЕСАЛКА,7,0,0
ЧЕСАЛЬЩИК,9,0,0
ЧЕСАЛЬЩИЦА,10,0,0
ЧЕСАНИЕ,7,0,0
ЧЕСМЕНЕЦ,8,0,0
ЧЕСМЕНКА,8,0,0
ЧЕСМЯНИН,8,0,0
ЧЕСНОЧИНА,9,0,0
ЧЕСНОЧНИК,9,0,0
ЧЕСНОЧНИЦА,10,0,0
ЧЕСНОЧОК,8,0,0
ЧЕСТЕР,6,0,0
ЧЕСТЕРФИЛД,10,0,0
ЧЕТВЕРОЧКА,10,0,0
ЧЕТВЕРОЧНИК,11,0,0
ЧЕТВЕРОЧНИЦА,12,0,0
ЧЕТВЕРТКА,9,0,0
ЧЕТВЕРНЯ,8,0,0
ЧЕТВЕРОЕВАНГЕЛИЕ,16,0,0
ЧЕТВЕРОКЛАССНИК,15,0,0
ЧЕТВЕРОКЛАССНИЦА,16,0,0
ЧЕТВЕРОКУРСНИК,14,0,0
ЧЕТВЕРОХОЛМИЕ,13,0,0
ЧЕТВЕРТИНА,10,0,0
ЧЕТВЕРТОВАНИЕ,13,0,0
ЧЕТВЕРТОК,9,0,0
ЧЕТНИК,6,0,0
ЧЕТЫРЕХГЛАЗКА,13,0,0
ЧЕТЫРЕХГРАННИК,14,0,0
ЧЕТЫРЕХЛЕТИЕ,12,0,0
ЧЕТЫРЕХЛЕТОК,12,0,0
ЧЕТЫРЕХПОЛЬЕ,12,0,0
ЧЕТЫРЕХТОМНИК,13,0,0
ЧЕТЫРЕХЛИСТНИК,14,0,0
ЧЕТЫРЕХОКИСЬ,12,0,0
ЧЕТЫРЕХПОЛЮСНИК,15,0,0
ЧЕТЫРЕХСОТЛЕТИЕ,15,0,0
ЧЕТЫРЕХСТОРОННИК,16,0,0
ЧЕТЬ,4,0,0
ЧЕХВАЛ,6,0,0
ЧЕХЛОНОСКА,10,0,0
ЧЕХОВЕД,7,0,0
ЧЕХОЛЬЧИК,9,0,0
ЧЕХОНЬ,6,0,0
ЧЕХОСЛОВАК,10,0,0
ЧЕХОСЛОВАЧКА,12,0,0
ЧЕЧЕВИЧКА,9,0,0
ЧЕЧЕТ,5,0,0
ЧЕЧЕТОЧНИК,10,0,0
ЧЕШИР,5,0,0
ЧЕШУЕОЧИСТИТЕЛЬ,15,0,0
ЧЕШУЙНИЦА,9,0,0
ЧЕШУЙЧАТОКРЫЛОЕ,15,0,0
ЧЕШУЙЧАТОСТЬ,12,0,0
ЧИВИКАНЬЕ,9,0,0
ЧИГГЕР,6,0,0
ЧИГИРЬ,6,0,0
ЧИЖИК,5,0,0
ЧИЗБУРГЕР,9,0,0
ЧИЗЕЛЬ,6,0,0
ЧИЙ,3,0,0
ЧИКАГЕЦ,7,0,0
ЧИКАНА,6,0,0
ЧИКАНЬЕ,7,0,0
ЧИКЛ,4,0,0
ЧИКС,4,0,0
ЧИКЧИРЫ,7,0,0
ЧИЛИБУХА,8,0,0
ЧИЛИГА,6,0,0
ЧИЛИЖНИК,8,0,0
ЧИЛИЙКА,7,0,0
ЧИЛИМ,5,0,0
ЧИЛЯГА,6,0,0
ЧИНА,4,0,0
ЧИНАР,5,0,0
ЧИНК,4,0,0
ЧИНКА,5,0,0
ЧИННОСТЬ,8,0,0
ЧИНОВНОСТЬ,10,0,0
ЧИНОДРАЛ,8,0,0
ЧИНОНАЧАЛИЕ,11,0,0
ЧИНОПОЧИТАНИЕ,13,0,0
ЧИНОПОЧИТАТЕЛЬ,14,0,0
ЧИНОПРОИЗВОДСТВО,16,0,0
ЧИНУК,5,0,0
ЧИНШ,4,0,0
ЧИНШЕВИК,8,0,0
ЧИППЕНДЕЙЛ,10,0,0
ЧИПСЕТ,6,0,0
ЧИРЕНОК,7,0,0
ЧИРКАНЬЕ,8,0,0
ЧИРОК,5,0,0
ЧИРУХА,6,0,0
ЧИСЛЕННИК,9,0,0
ЧИСЛИТЕЛЬНОЕ,12,0,0
ЧИСТЕЦ,6,0,0
ЧИСТИК,6,0,0
ЧИСТИЛЬЩИЦА,11,0,0
ЧИСТОВИК,8,0,0
ЧИСТОКРОВНОСТЬ,14,0,0
ЧИСТОПЛЕМЕННОСТЬ,16,0,0
ЧИСТОПЛЮЙКА,11,0,0
ЧИСТОПЛЮЙСТВО,13,0,0
ЧИСТОСЕРДЕЧИЕ,13,0,0
ЧИСТОСЕРДЕЧНОСТЬ,16,0,0
ЧИСТОСОРТНОСТЬ,14,0,0
ЧИСТОТЕЛ,8,0,0
ЧИСТОУСТ,8,0,0
ЧИСТЯК,6,0,0
ЧИТАБЕЛЬНОСТЬ,13,0,0
ЧИТАЕМОСТЬ,10,0,0
ЧИТАЛКА,7,0,0
ЧИТЧИК,6,0,0
ЧИФ,3,0,0
ЧИФИРИСТ,8,0,0
ЧИХАЛКА,7,0,0
ЧИХИРЬ,6,0,0
ЧИХОТА,6,0,0
ЧИЧА,4,0,0
ЧИЧИСБЕЙ,8,0,0
ЧИЩОБА,6,0,0
ЧЛЕНИСТОСТЬ,11,0,0
ЧЛЕНОВРЕДИТЕЛЬ,14,0,0
ЧЛЕНОРАЗДЕЛЬНОСТЬ,17,0,0
ЧОБОТ,5,0,0
ЧОКАНЬЕ,7,0,0
ЧОКБОР,6,0,0
ЧОКЕР,5,0,0
ЧОМГА,5,0,0
ЧОН,3,0,0
ЧОНСАМ,6,0,0
ЧОПОРНОСТЬ,10,0,0
ЧОХ,3,0,0
ЧОХА,4,0,0
ЧРЕВАТОСТЬ,10,0,0
ЧРЕВОВЕЩАНИЕ,12,0,0
ЧРЕВОВЕЩАТЕЛЬ,13,0,0
ЧРЕВОВЕЩАТЕЛЬНИЦА,17,0,0
ЧРЕВОСЕЧЕНИЕ,12,0,0
ЧРЕВОУГОДНИК,12,0,0
ЧРЕВОУГОДНИЦА,13,0,0
ЧРЕВОУГОДНИЧЕСТВО,17,0,0
ЧРЕДА,5,0,0
ЧРЕН,4,0,0
ЧРЕСПОЛОСИЦА,12,0,0
ЧТИТЕЛЬ,7,0,0
ЧТИЦА,5,0,0
ЧУВАНЕЦ,7,0,0
ЧУВАНКА,7,0,0
ЧУВАШКА,7,0,0
ЧУВСТВЕННИК,11,0,0
ЧУВСТВИЕ,8,0,0
ЧУВСТВИЛИЩЕ,11,0,0
ЧУВСТВОИЗЪЯВЛЕНИЕ,17,0,0
ЧУВЯК,5,0,0
ЧУГУНКА,7,0,0
ЧУГУНОЛИТЕЙЩИК,14,0,0
ЧУДАКОВАТОСТЬ,13,0,0
ЧУДЕСНИК,8,0,0
ЧУДЕСНИЦА,9,0,0
ЧУДЕСНОСТЬ,10,0,0
ЧУДИЛО,6,0,0
ЧУДИНКА,7,0,0
ЧУДИХА,6,0,0
ЧУДОВЕЦ,7,0,0
ЧУДОВИЩНОСТЬ,12,0,0
ЧУДОВКА,7,0,0
ЧУДОВЧАНИН,10,0,0
ЧУДОВЧАНКА,10,0,0
ЧУДОДЕЙ,7,0,0
ЧУДОДЕЙКА,9,0,0
ЧУДОДЕЙСТВЕННОСТЬ,17,0,0
ЧУДОТВОРСТВО,12,0,0
ЧУДОТВОРЧЕСТВО,14,0,0
ЧУЕЧКА,6,0,0
ЧУЖАНИН,7,0,0
ЧУЖАЧКА,7,0,0
ЧУЖЕВЛАСТИЕ,11,0,0
ЧУЖЕЗЕМКА,9,0,0
ЧУЖЕЗЕМЩИНА,11,0,0
ЧУЖЕПЛЕМЕННИК,13,0,0
ЧУЖЕСТРАНКА,11,0,0
ЧУЙКА,5,0,0
ЧУККЕР,6,0,0
ЧУКЧАНКАСМОЛЕНКА,16,0,0
ЧУЛОЧНИК,8,0,0
ЧУЛОЧНИЦА,9,0,0
ЧУМБУР,6,0,0
ЧУМИЗА,6,0,0
ЧУМИЧКА,7,0,0
ЧУПРИНА,7,0,0
ЧУПРУН,6,0,0
ЧУРАК,5,0,0
ЧУРБАНЧИК,9,0,0
ЧУРЕК,5,0,0
ЧУРОЧКА,7,0,0
ЧУРЧХЕЛА,8,0,0
ЧУФА,4,0,0
ЧУХА,4,0,0
ЧУХЛОМЕЦ,8,0,0
ЧУХЛОМИЧ,8,0,0
ЧУХЛОМИЧКА,10,0,0
ЧУХЛОМКА,8,0,0
ЧУЧЕЛЬНИК,9,0,0
ЧУЧЕЛЬЩИК,9,0,0
ШЕЛКОКОМБИНАТ,13,0,0
ШЕЛКОМОТАЛЬНЯ,13,0,0
ШЕЛКОМОТАЛЬЩИК,14,0,0
ШЕЛКОМОТАЛЬЩИЦА,15,0,0
ШЕЛКОМОТАНИЕ,12,0,0
ШЕЛКОПРЯДЕНИЕ,13,0,0
ШЕЛКОПРЯДИЛЬНЯ,14,0,0
ШЕЛКОПРЯДИЛЬЩИК,15,0,0
ШЕЛКОТКАЧЕСТВО,14,0,0
ШЕРСТНОСТЬ,10,0,0
ШАБЕР,5,0,0
ШАБАЛА,6,0,0
ШАБАШКА,7,0,0
ШАБЛОННОСТЬ,11,0,0
ШАБЛОНЩИК,9,0,0
ШАБОТ,5,0,0
ШАБРЕНИЕ,8,0,0
ШАБРОВКА,8,0,0
ШАБРОВЩИК,9,0,0
ШАГИСТИКА,9,0,0
ШАГОМЕР,7,0,0
ШАГРЕНЬ,7,0,0
ШАЕЧКА,6,0,0
ШАЖОЧЕК,7,0,0
ШАЙЕН,5,0,0
ШАКАЛЕНОК,9,0,0
ШАЛЕВКА,7,0,0
ШАЛАШНИК,8,0,0
ШАЛАШОВКА,9,0,0
ШАЛБЕР,6,0,0
ШАЛБЕРНИК,9,0,0
ШАЛОВЛИВОСТЬ,12,0,0
ШАЛОПАЙСТВО,11,0,0
ШАЛОПУТ,7,0,0
ШАЛОТ,5,0,0
ШАЛУНЬЯ,7,0,0
ШАЛЫГАН,7,0,0
ШАЛЬВАРЫ,8,0,0
ШАЛЬКА,6,0,0
ШАМАНИСТ,8,0,0
ШАМАТОН,7,0,0
ШАМБЕРТЕН,9,0,0
ШАМБЕРЬЕР,9,0,0
ШАМКАНЬЕ,8,0,0
ШАМОВКА,7,0,0
ШАМОЗИТ,7,0,0
ШАМОТ,5,0,0
ШАМПАНИЗАЦИЯ,12,0,0
ШАМПИНЬОННИЦА,13,0,0
ШАНДАЛ,6,0,0
ШАНДОР,6,0,0
ШАНЕЖКА,7,0,0
ШАНЕЦ,5,0,0
ШАНКР,5,0,0
ШАНСОНЕТКА,10,0,0
ШАНТАЖИСТКА,11,0,0
ШАНТАН,6,0,0
ШАНТЕКЛЕР,9,0,0
ШАНТРЕЛЬ,8,0,0
ШАНХАЕЦ,7,0,0
ШАНХАЙКА,8,0,0
ШАНЬГА,6,0,0
ШАПИРОГРАФ,10,0,0
ШАПОВАЛ,7,0,0
ШАПОКЛЯК,8,0,0
ШАПОЧНИК,8,0,0
ШАПОЧНИЦА,9,0,0
ШАПП,4,0,0
ШАПСУГ,6,0,0
ШАРАБАН,7,0,0
ШАРАЛАТАНКА,11,0,0
ШАРАП,5,0,0
ШАРАХАНЬЕ,9,0,0
ШАРЖИР,6,0,0
ШАРЖИРОВАНИЕ,12,0,0
ШАРЖИРОВКА,10,0,0
ШАРЖИСТ,7,0,0
ШАРИКОПОДШИПНИК,15,0,0
ШАРКОТНЯ,8,0,0
ШАРКУН,6,0,0
ШАРЛАТАНКА,10,0,0
ШАРЛАХ,6,0,0
ШАРЛОТ,6,0,0
ШАРЛОТКА,8,0,0
ШАРМАНЩИЦА,10,0,0
ШАРМЕЗ,6,0,0
ШАРОВИДНОСТЬ,12,0,0
ШАРОВКА,7,0,0
ШАРОМЫЖКА,9,0,0
ШАРОМЫЖНИК,10,0,0
ШАРОМЫЖНИЧЕСТВО,15,0,0
ШАРООБРАЗНОСТЬ,14,0,0
ШАРОШКА,7,0,0
ШАРП,4,0,0
ШАРТРЕЗ,7,0,0
ШАСТАЛКА,8,0,0
ШАСТАНЬЕ,8,0,0
ШАТЕНОЧКА,9,0,0
ШАТИРОВКА,9,0,0
ШАТИЯ,5,0,0
ШАТОБРИАН,9,0,0
ШАТРОВЕЦ,8,0,0
ШАТРОВКА,8,0,0
ШАТРОВЛЯНИН,11,0,0
ШАТРОВЛЯНКА,11,0,0
ШАТУНЬЯ,7,0,0
ШАФИИТ,6,0,0
ШАФФЛ,5,0,0
ШАФФЛБОРД,9,0,0
ШАХЕРМАХЕРСТВО,14,0,0
ШАХИНЯ,6,0,0
ШАХМАТИШКИ,10,0,0
ШАХМАТНИЦА,10,0,0
ШАХРАЙ,6,0,0
ШАХТЕРКА,8,0,0
ШАХТОВЛАДЕЛЕЦ,13,0,0
ШАХТОПОДЪЕМНИК,14,0,0
ШАХТОСТРОИТЕЛЬ,14,0,0
ШАШЕЛЬ,6,0,0
ШАШЕНЬ,6,0,0
ШАШЕЧНИЦА,9,0,0
ШАШИСТ,6,0,0
ШАШИСТКА,8,0,0
ШВАБ,4,0,0
ШВАБКА,6,0,0
ШВАЛЬНЯ,7,0,0
ШВАНК,5,0,0
ШВАРА,5,0,0
ШВАРКАНЬЕ,9,0,0
ШВАРТ,5,0,0
ШВЕЙКА,6,0,0
ШВЕЙНИК,7,0,0
ШВЕЙНИЦА,8,0,0
ШВЕЙЦАРИХА,10,0,0
ШВЕЙЦАРША,9,0,0
ШВЕЛЛЕР,7,0,0
ШВЕРБОТ,7,0,0
ШВЕРТ,5,0,0
ШВЕРТБОТ,8,0,0
ШВЕЦ,4,0,0
ШВЫРОК,6,0,0
ШВЫРЯЛКА,8,0,0
ШВЫРЯНИЕ,8,0,0
ШЕБЕКА,6,0,0
ШЕБУРШЕНИЕ,10,0,0
ШЕВЕР,5,0,0
ШЕВИНГОВАНИЕ,12,0,0
ШЕВИОТ,6,0,0
ШЕВРЕТ,6,0,0
ШЕД,3,0,0
ШЕЕЛИТ,6,0,0
ШЕИЩА,5,0,0
ШЕЙКЕР,6,0,0
ШЕКЕР,5,0,0
ШЕКСПИРИСТ,10,0,0
ШЕКСПИРОВЕД,11,0,0
ШЕКСПИРОМАН,11,0,0
ШЕКСПИРОМАНИЯ,13,0,0
ШЕКСПИРОПОКЛОННИК,17,0,0
ШЕЛЕП,5,0,0
ШЕЛЕСТЕНИЕ,10,0,0
ШЕЛКОВИНА,9,0,0
ШЕЛКОВИНКА,10,0,0
ШЕЛКОВИСТОСТЬ,13,0,0
ШЕЛКОВОД,8,0,0
ШЕЛКОВОДСТВО,12,0,0
ШЕЛКОКРУТИЛЬЩИК,15,0,0
ШЕЛЛ,4,0,0
ШЕЛЛАК,6,0,0
ШЕЛЛЕР,6,0,0
ШЕЛЛИНГИАНЕЦ,12,0,0
ШЕЛУДИВОСТЬ,11,0,0
ШЕЛУШЕНИЕ,9,0,0
ШЕЛУШИНКА,9,0,0
ШЕЛУШИТЕЛЬ,10,0,0
ШЕЛЧИНА,7,0,0
ШЕЛЧИНКА,8,0,0
ШЕЛЬМЕЦ,7,0,0
ШЕЛЬМОВАНИЕ,11,0,0
ШЕЛЬМОВАТОСТЬ,13,0,0
ШЕЛЬТЕРДЕК,10,0,0
ШЕЛЮГА,6,0,0
ШЕМАЯ,5,0,0
ШЕМИЗЕТКА,9,0,0
ШЕННОНЕЦ,8,0,0
ШЕНШЕЛЬ,7,0,0
ШЕПЕЛЕВАТОСТЬ,13,0,0
ШЕПЕЛЯВЕНИЕ,11,0,0
ШЕПЕЛЯВОСТЬ,11,0,0
ШЕПЕРКА,7,0,0
ШЕПИНГ,6,0,0
ШЕПОТНЯ,7,0,0
ШЕПТУНЬЯ,8,0,0
ШЕПТУХА,7,0,0
ШЕРАТОН,7,0,0
ШЕРБЕТ,6,0,0
ШЕРЕСПЕР,8,0,0
ШЕРЛ,4,0,0
ШЕРОЧКА,7,0,0
ШЕРП,4,0,0
ШЕРСТЕЕД,8,0,0
ШЕРСТЕМОЙЩИК,12,0,0
ШЕРСТИНА,8,0,0
ШЕРСТИНКА,9,0,0
ШЕРСТИСТОСТЬ,12,0,0
ШЕРСТИШКА,9,0,0
ШЕРСТОБИТ,9,0,0
ШЕРСТОБОЙ,9,0,0
ШЕРСТОБОЙНЯ,11,0,0
ШЕРСТОВЕД,9,0,0
ШЕРСТОКРЫЛ,10,0,0
ШЕРСТОМОЙКА,11,0,0
ШЕРСТОМОЙНЯ,11,0,0
ШЕРСТОМОЙЩИК,12,0,0
ШЕРСТОПРЯДЕНИЕ,14,0,0
ШЕРСТОПРЯДИЛЬНЯ,15,0,0
ШЕРСТОПРЯДИЛЬЩИК,16,0,0
ШЕРСТОТКАЧЕСТВО,15,0,0
ШЕРСТОЧЕСАЛКА,13,0,0
ШЕРСТЯНИК,9,0,0
ШЕРСТЯНКА,9,0,0
ШЕРХЕБЕЛЬ,9,0,0
ШЕРШАВОСТЬ,10,0,0
ШЕРШЕНЬ,7,0,0
ШЕССИЛИТ,8,0,0
ШЕСТВОВАНИЕ,11,0,0
ШЕСТЕРИК,8,0,0
ШЕСТИГРАННИК,12,0,0
ШЕСТИДЕСЯТНИЦА,14,0,0
ШЕСТИДНЕВКА,11,0,0
ШЕСТИК,6,0,0
ШЕСТИКЛАССНИК,13,0,0
ШЕСТИКЛАССНИЦА,14,0,0
ШЕСТИЛЕТИЕ,10,0,0
ШЕСТИПЕНСОВИК,13,0,0
ШЕСТИПОЛЬЕ,10,0,0
ШЕСТИСОТЛЕТИЕ,13,0,0
ШЕСТИУГОЛЬНИК,13,0,0
ШЕСТОВИК,8,0,0
ШЕСТОВИНА,9,0,0
ШЕСТОПЕР,8,0,0
ШЕСТОПСАЛМИЕ,12,0,0
ШЕФМОНТАЖ,9,0,0
ШИББОЛЕТ,8,0,0
ШИБЕНИЦА,8,0,0
ШИВАИЗМ,7,0,0
ШИЗИК,5,0,0
ШИЗОГОНИЯ,9,0,0
ШИЗОИД,6,0,0
ШИЗОТИМИЯ,9,0,0
ШИЗОФРЕНИЧКА,12,0,0
ШИИЗМ,5,0,0
ШИКАНА,6,0,0
ШИКАНЬЕ,7,0,0
ШИКАРНОСТЬ,10,0,0
ШИЛОКЛЮВКА,10,0,0
ШИЛОНОСКА,9,0,0
ШИЛОХВОСТКА,11,0,0
ШИЛОХВОСТЬ,10,0,0
ШИЛЬНИК,7,0,0
ШИЛЬНИЦА,8,0,0
ШИЛЬЦЕ,6,0,0
ШИМОЗА,6,0,0
ШИНГАРД,7,0,0
ШИНЕЛИШКА,9,0,0
ШИНКАРКА,8,0,0
ШИНКАРСТВО,10,0,0
ШИНКАРЬ,7,0,0
ШИНКОВАНИЕ,10,0,0
ШИНКОВКА,8,0,0
ШИНОК,5,0,0
ШИНОРЕМОНТНИК,13,0,0
ШИНФЕЙНЕР,9,0,0
ШИПОРЕЗ,7,0,0
ШИПОХВОСТ,9,0,0
ШИПУН,5,0,0
ШИПУНЬЯ,7,0,0
ШИПУЧЕСТЬ,9,0,0
ШИПУЧКА,7,0,0
ШИПЧАНДЛЕР,10,0,0
ШИПЯЩИЙ,7,0,0
ШИРАЗЕЦ,7,0,0
ШИРАЗКА,7,0,0
ШИРИТЕЛЬ,8,0,0
ШИРМОЧКА,8,0,0
ШИРМЫ,5,0,0
ШИРОКОВЕЩАНИЕ,13,0,0
ШИРОКОВЕЩАТЕЛЬНОСТЬ,19,0,0
ШИРОКОИЗЛУЧАТЕЛЬ,16,0,0
ШИРОКОНОСКА,11,0,0
ШИРОКОРОТ,9,0,0
ШИРОНОЖКА,9,0,0
ШИСТОЗОМИАЗ,11,0,0
ШИТИК,5,0,0
ШИФЕРВЕЙС,9,0,0
ШИФОНЬЕРКА,10,0,0
ШИФРАТОР,8,0,0
ШИФРАЦИЯ,8,0,0
ШИФРОВАЛЬЩИЦА,13,0,0
ШИФРОВЩИК,9,0,0
ШИФРОГРАММА,11,0,0
ШИФРОТЕКСТ,10,0,0
ШИФРОТЕХНИК,11,0,0
ШИХАН,5,0,0
ШИХТОВКА,8,0,0
ШИХТОВЩИК,9,0,0
ШИШАК,5,0,0
ШИШИГА,6,0,0
ШИШИМОРА,8,0,0
ШИШКОВАТОСТЬ,12,0,0
ШИШКОВНИК,9,0,0
ШКАНЦЫ,6,0,0
ШКАПЧИК,7,0,0
ШКАТОРИНА,9,0,0
ШКАФУТ,6,0,0
ШКВАРА,6,0,0
ШКВАРКА,7,0,0
ШКВОРЕНЬ,8,0,0
ШКЕНТЕЛЬ,8,0,0
ШКЕРТ,5,0,0
ШКЕТ,4,0,0
ШКИМУШГАР,9,0,0
ШКОДЛИВОСТЬ,11,0,0
ШКОДНИК,7,0,0
ШКОДНИЦА,8,0,0
ШКОЛКА,6,0,0
ШКОЛОВЕДЕНИЕ,12,0,0
ШКОЛЬНИЧЕСТВО,13,0,0
ШКОЛЯРСТВО,10,0,0
ШКОТ,4,0,0
ШКУРНИК,7,0,0
ШКУРНИЧЕСТВО,12,0,0
ШКУРОДЕР,8,0,0
ШЛЕВКА,6,0,0
ШЛЕНКА,6,0,0
ШЛЕПКА,6,0,0
ШЛАКОБЕТОН,10,0,0
ШЛАКОВАТА,9,0,0
ШЛАКОВИК,8,0,0
ШЛАКОВИНА,9,0,0
ШЛАКОВЩИК,9,0,0
ШЛАКООБРАЗОВАНИЕ,16,0,0
ШЛАКООТВАЛ,10,0,0
ШЛАКОПОРТЛАНДЦЕМЕНТ,19,0,0
ШЛАКОУЛОВИТЕЛЬ,14,0,0
ШЛАМОНАКОПИТЕЛЬ,15,0,0
ШЛАМООТСТОЙНИК,14,0,0
ШЛАМОХРАНИЛИЩЕ,14,0,0
ШЛАФОР,6,0,0
ШЛАФРОК,7,0,0
ШЛЕЙКА,6,0,0
ШЛЕЯ,4,0,0
ШЛИКЕР,6,0,0
ШЛИР,4,0,0
ШЛИССЕЛЬБУРЖЕЦ,14,0,0
ШЛИФ,4,0,0
ШЛИФОВАЛЬЩИК,12,0,0
ШЛИФОВАЛЬЩИЦА,13,0,0
