row1,row2,row3,row4
SPOT,HARE,ORCS,TEAT
SPEW,WAVE,ALES,BENT
SPEW,WAVE,ALES,BEST
SPEW,WAVE,ALES,GENT
SPIN,OLDE,FOES,TWAT
SPEW,WAVE,ALES,NEST
SPEW,WAVE,ALES,PERT
SPEW,WAVE,ALES,PEST
SPEW,WAVE,ALES,PSST
SPIC,PARA,ALIT,MESS
SPEW,WAVE,ALES,TENT
SPEW,WAVE,ALES,TEST
SPEW,WAVE,ALIT,GELS
SPIC,PARA,ANON,RENT
SPIC,PARA,ANON,SENT
SPIC,PARA,ANON,TENS
SPIC,PARA,ANON,TENT
SPOT,HARE,OVAL,DELL
SPEW,WAVE,APES,MART
SPEW,WAVE,APES,MAST
SPIC,PARA,ARID,MESS
SPEW,WAVE,APES,PANT
SPEW,WAVE,APES,PART
SPEW,WAVE,APES,PAST
SPOT,HARE,OVAL,WELL
SPEW,WAVE,APES,TART
SPEW,WAVE,AREA,BANK
SPEW,WAVE,AREA,BARK
SPEW,WAVE,AREA,BARN
SPEW,WAVE,AREA,BASK
SPEW,WAVE,AREA,BERK
SPOT,HARE,OVEN,PEST
SPEW,WAVE,AREA,MARK
SPEW,WAVE,AREA,MASK
SPEW,WAVE,AREA,NARK
SPEW,WAVE,AREA,PARK
SPEW,WAVE,AREA,PERK
SPOT,HARE,OVEN,TEST
SPOT,HARE,OVEN,WEST
SPEW,WAVE,AREA,TANK
SPEW,WAVE,AREA,TARN
SPEW,WAVE,AREA,TASK
SPEW,WAVE,AREA,TERN
SPEW,WAVE,AREA,YANK
SPEW,WAVE,AREA,YARN
SPEW,WAVE,ARES,BENT
SPEW,WAVE,ARES,BEST
SPEW,WAVE,ARES,GENT
SPEW,WAVE,ARES,MART
SPEW,WAVE,ARES,MAST
SPEW,WAVE,ARES,NEST
SPEW,WAVE,ARES,PANT
SPEW,WAVE,ARES,PART
SPEW,WAVE,ARES,PAST
SPEW,WAVE,ARES,PERT
SPEW,WAVE,ARES,PEST
SPIC,PARA,ATOM,TENS
SPEW,WAVE,ARES,TART
SPEW,WAVE,ARES,TENT
SPEW,WAVE,ARES,TEST
SPEW,WAVE,ARIA,BALK
SPEW,WAVE,ARIA,BALL
SPEW,WAVE,ARIA,BELL
SPEW,WAVE,ARIA,GALL
SPIC,PARA,AVID,MESS
SPEW,WAVE,ARIA,MALL
SPEW,WAVE,ARIA,PALL
SPEW,WAVE,ARIA,TALK
SPEW,WAVE,ARIA,TALL
SPEW,WAVE,ARIA,TELL
SPEW,WAVE,ARIA,YELL
SPIN,OLDE,LOOT,OWLS
SPIT,EURO,CROP,TENS
SPEW,WAVE,ARID,GALS
SPEW,WAVE,ARID,GELS
SPEW,WAVE,ARID,PALS
SPEW,WAVE,AVER,BENT
SPEW,WAVE,AVER,BEST
SPEW,WAVE,AVER,GENE
SPEW,WAVE,AVER,GENT
SPEW,WAVE,AVER,MERE
SPIN,OLDE,NOES,SPAT
SPIN,OLDE,NOES,STAT
SPIN,OLDE,NOES,SWAT
SPEW,WAVE,AVER,NEST
SPEW,WAVE,AVER,PERT
SPEW,WAVE,AVER,PEST
SPEW,WAVE,AVER,TENT
SPEW,WAVE,AVER,TEST
SPOT,HARE,OWES,PSST
SPEW,WAVE,AVID,GELS
SPOT,HARE,UREA,NEST
SPOT,HARE,UREA,TASK
SPOT,HARE,UREA,TEST
SPOT,HARE,URGE,NAYS
SPEW,WAVE,AYES,PSST
SPIT,EURO,EMIR,MASS
SPIT,EURO,EMIR,MAST
SPIT,EURO,EMIR,PASS
SPIT,EURO,EMIR,PAST
SPIT,EURO,EMIR,SASS
SPEW,WAVE,ICED,GENS
SPIT,EURO,EMIT,MASS
SPIT,EURO,EMIT,PASS
SPIC,PARA,AVOW,TENS
SPEW,WAVE,ICED,MESS
SPIT,EURO,EMIT,SASS
SPEW,WAVE,ICES,GENT
SPIC,PARA,EGOS,CENT
SPIC,PARA,EGOS,DENT
SPIC,PARA,EGOS,WENT
SPIC,PARA,ELKS,DESK
SPEW,WAVE,IRIS,MALT
SPEW,WAVE,IRIS,MELT
SPIN,OLDE,PELT,SAYS
SPIC,PARA,ELKS,WEST
SPIN,OLDE,POET,SPAS
SPIN,OLDE,POLE,SPED
SPOT,HAVE,ACED,GENS
SPOT,HAVE,ACED,HENS
SPOT,HAVE,ACED,TENS
SPOT,HAVE,ACES,GENT
SPIC,PARA,ICON,TENS
SPIC,PARA,ICON,TENT
SPOT,HAVE,ACES,TENT
SPIT,HALE,ACED,TEAS
SPOT,HAVE,AGAR,HELM
SPIT,HALE,ACES,HEAT
SPIT,HALE,ACES,MEAT
SPIT,HALE,ACES,TEAT
SPEW,WAVE,ODES,PSST
SPOT,HAVE,AGED,GENS
SPOT,HAVE,AGED,HENS
SPIC,PARA,ILKS,NEST
SPIC,PARA,ILKS,TEST
SPEW,WAVE,ONES,PERT
SPEW,WAVE,ONES,PEST
SPEW,WAVE,ONES,PSST
SPEW,WAVE,ONES,TENT
SPEW,WAVE,ONES,TEST
SPIN,OLDE,ROLE,EYED
SPIC,PARA,INKS,NEST
SPIC,PARA,INKS,TEST
SPEW,WAVE,OPEN,PANT
SPEW,WAVE,OPEN,PART
SPEW,WAVE,OPEN,PAST
SPEW,WAVE,OPEN,TART
SPEW,WAVE,ORES,PANT
SPEW,WAVE,ORES,PART
SPEW,WAVE,ORES,PAST
SPEW,WAVE,ORES,PERT
SPEW,WAVE,ORES,PEST
SPEW,WAVE,ORES,TART
SPEW,WAVE,ORES,TENT
SPEW,WAVE,ORES,TEST
SPIT,HALE,AGED,TEAS
SPOT,HAVE,AGED,TENS
SPOT,HAVE,AGES,GENT
SPIT,HALE,AGES,HEAT
SPIT,HALE,AGES,MEAT
SPOT,HAVE,AGES,TENT
SPOT,HAVE,AGUE,GEMS
SPOT,HAVE,AGUE,HEMS
SPIT,HALE,AGES,TEAT
SPIT,HALE,ALES,HEAT
SPOT,HAVE,ALES,GENT
SPIT,HALE,ALES,MEAT
SPIT,HALE,ALES,TEAT
SPOT,HAVE,ALES,TENT
SPOT,HAVE,ALUM,HEMP
SPIC,PARA,UNIS,DESK
SPEW,WAVE,OVEN,PERT
SPEW,WAVE,OVEN,PEST
SPEW,WAVE,OVEN,TEND
SPEW,WAVE,OVEN,TENT
SPEW,WAVE,OVEN,TEST
SPIC,PARA,UNIS,NEST
SPOT,HAVE,ANAL,HELL
SPEW,WAVE,OVER,PERT
SPEW,WAVE,OVER,PEST
SPEW,WAVE,OVER,TENT
SPEW,WAVE,OVER,TEST
SPOT,HAVE,APES,HART
SPOT,HAVE,APES,MART
SPOT,HAVE,APES,TART
SPEW,WAVE,OWES,PSST
SPOT,HAVE,APEX,HART
SPOT,HAVE,APEX,MART
SPOT,HAVE,APEX,TART
SPIN,OLDE,TOES,SPAT
SPIN,OLDE,TOES,STAT
SPIN,OLDE,TOES,SWAT
SPOT,HAVE,AREA,GENS
SPOT,HAVE,AREA,GENT
SPOT,HAVE,AREA,GERM
SPEW,WAVE,UNIS,MELT
SPOT,HAVE,AREA,HANK
SPOT,HAVE,AREA,HARK
SPOT,HAVE,AREA,HARM
SPOT,HAVE,AREA,HART
SPOT,HAVE,AREA,HENS
SPOT,HAVE,AREA,MANS
SPOT,HAVE,AREA,MARK
SPOT,HAVE,AREA,MARS
SPOT,HAVE,AREA,MART
SPRY,ALOE,GALA,AYES
SPOT,HAVE,AREA,TANK
SPOT,HAVE,AREA,TANS
SPOT,HAVE,AREA,TARS
SPOT,HAVE,AREA,TART
SPOT,HAVE,AREA,TENS
SPOT,HAVE,AREA,TENT
SPOT,HAVE,AREA,TERM
SPRY,ALOE,GALA,EYES
SPOT,HAVE,ARES,GENT
SPOT,HAVE,ARES,HART
SPOT,HAVE,ARES,MART
SPIC,PARA,UNIS,REST
SPEW,WAVE,UREA,MARK
SPEW,WAVE,UREA,MASK
SPIN,OLDE,WELT,NAYS
SPIN,OLDE,WELT,SAYS
SPIN,OLDE,WOES,SPAT
SPIN,OLDE,WOES,STAT
SPIN,OLDE,WOES,SWAT
SPIT,HALE,AREA,GEAR
SPIT,HALE,AREA,HEAL
SPIT,HALE,AREA,HEAR
SPIT,HALE,AREA,HEAT
SPIT,HALE,AREA,MEAL
SPIT,HALE,AREA,MEAT
SPIT,HALE,ARES,HEAT
SPIT,HALE,ARES,MEAT
SPIT,HALE,ARES,TEAT
SPIC,PARE,ANON,RENT
SPIC,PARE,ANON,SENT
SPIC,PARE,ANON,TENT
SPEW,WEAR,ANTI,PSST
SPOT,HAVE,ARES,TART
SPOT,HAVE,ARES,TENT
SPIT,HALE,AVER,MEAN
SPOT,HAVE,AVER,GERM
SPIC,PARE,ICON,TENT
SPIT,HALE,AVER,TEAM
SPOT,HAVE,EVEN,DENS
SPOT,HAVE,EVEN,DENT
SPIT,HALE,EVEN,DEAD
SPIT,HALE,EVER,DEAN
SPOT,HAVE,EVES,DENT
SPRY,ALOE,IOTA,DYES
SPEW,WERE,AGAR,PSST
SPEW,WERE,ANAL,PSST
SPOT,HAVE,ICED,PENS
SPOT,HAVE,ICED,TENS
SPRY,ALOE,LAVA,EYES
SPEW,WERE,OARS,PSST
SPOT,HAVE,ICES,PERT
SPOT,HAVE,ICES,TENT
SPIT,HALE,ICED,PEAS
SPIT,HALE,ICED,TEAS
SPIT,HALE,ICES,NEAT
SPIT,HALE,ICES,PEAT
SPIT,HALE,ICES,TEAT
SPEW,WIDE,ALIT,BETS
SPEW,WIDE,ALIT,GETS
SPEW,WIDE,ALIT,NETS
SPEW,WIDE,ALIT,PETS
SPIT,HALE,IDEA,TSAR
SPOT,HAVE,ILEA,PENS
SPOT,HAVE,ILEA,PERK
SPOT,HAVE,ILEA,PERM
SPOT,HAVE,ILEA,PERT
SPRY,ALOE,NADA,DYES
SPRY,ALOE,NADA,EYES
SPOT,HAVE,ILEA,TENS
SPOT,HAVE,ILEA,TENT
SPOT,HAVE,ILEA,TERM
SPOT,HAVE,ITEM,PERP
SPOT,HAVE,ONES,DENT
SPOT,HAVE,ONES,PERT
SPOT,HAVE,ONES,TENT
SPOT,HAVE,ONES,WENT
SPOT,HAVE,ONES,WERT
SPIT,HALE,INKS,NEST
SPIT,HALE,INKS,PEST
SPIT,HALE,INKS,PSST
SPIT,HALE,IRKS,NEST
SPIT,HALE,IRKS,PAST
SPIT,HALE,IRKS,PEST
SPOT,HAVE,OPAL,PALL
SPOT,HAVE,OPAL,TALL
SPOT,HAVE,OPAL,WALL
SPOT,HAVE,OPEN,DART
SPOT,HAVE,OPEN,EARS
SPRY,ALOE,NOVA,DYES
SPRY,ALOE,NOVA,EWES
SPRY,ALOE,NOVA,EYES
SPOT,HAVE,OPEN,PANS
SPOT,HAVE,OPEN,PANT
SPOT,HAVE,OPEN,PART
SPOT,HAVE,OPEN,TANS
SPOT,HAVE,OPEN,TARS
SPOT,HAVE,OPEN,TART
SPOT,HAVE,OPEN,WAND
SPOT,HAVE,OPEN,WANT
SPOT,HAVE,OPEN,WARD
SPOT,HAVE,OPEN,WARS
SPOT,HAVE,OPEN,WART
SPOT,HAVE,ORAL,DELL
SPOT,HAVE,ORAL,PALL
SPOT,HAVE,ORAL,TALL
SPOT,HAVE,ORAL,WALL
SPOT,HAVE,ORAL,WELL
SPOT,HAVE,ORES,DART
SPOT,HAVE,ORES,DENT
SPOT,HAVE,ORES,PANT
SPOT,HAVE,ORES,PART
SPOT,HAVE,ORES,PERT
SPIT,HALE,ONES,PEAT
SPOT,HAVE,ORES,TART
SPOT,HAVE,ORES,TENT
SPIT,HALE,ONES,TEAT
SPOT,HAVE,ORES,WANT
SPOT,HAVE,ORES,WART
SPOT,HAVE,ORES,WENT
SPOT,HAVE,ORES,WERT
SPOT,HAVE,OVEN,PERT
SPOT,HAVE,OVEN,WERT
SPEW,WINO,UNDO,MESS
SPRY,ALOE,PEAT,SARI
SPIC,PATH,AREA,RAMP
SPIC,PATH,AREA,TAMP
SPIC,PATH,AREA,TEMP
SPIT,HALE,ORES,PEAT
SPIT,HALE,ORES,TEAT
SPIC,PATH,ILEA,TEMP
SPIT,HALE,OVEN,DEAD
SPIT,HALE,OVEN,PEAS
SPIT,HALE,OVEN,PEAT
SPIT,HALE,OVEN,TEAS
SPIT,HALE,OVEN,TEAT
SPIT,HALE,OVER,DEAN
SPIN,ORCA,LOOP,OWNS
SPIC,PATH,UREA,DAMP
SPIC,PATH,UREA,RAMP
SPIT,HALE,OVER,TEAM
SPIT,HALE,OVER,WEAN
SPEW,WIPE,ALIT,PECS
SPOT,HAVE,UREA,NARK
SPIT,HALE,OWLS,PSST
SPOT,HAVE,UREA,TANK
SPOT,HAVE,UREA,TANS
SPOT,HAVE,UREA,TARS
SPOT,HAVE,UREA,TART
SPOT,HAVE,UREA,TENS
SPOT,HAVE,UREA,TENT
SPOT,HAVE,UREA,TERM
SPIT,HALE,UREA,NEAR
SPIT,HALE,UREA,NEAT
SPRY,ALOE,POLL,STEP
SPIT,HALO,ACES,TEAS
SPEW,WIRE,AGAR,PSST
SPEW,WIRE,ANAL,BEST
SPEW,WIRE,ANAL,NEST
SPIT,HALO,AGES,TEAS
SPEW,WIRE,ANAL,PEST
SPEW,WIRE,ANAL,PSST
SPEW,WIRE,ANAL,TEST
SPOT,HEAR,INFO,PSST
SPIT,HALO,ALES,TEAS
SPIT,HALO,ALLY,MESS
SPEW,WIRE,OPAL,PEST
SPEW,WIRE,OPAL,PSST
SPEW,WIRE,OPAL,TEST
SPIT,HALO,ANEW,MEAN
SPOT,HEIR,ISLE,NOSE
SPOT,HEIR,ISLE,POSE
SPIT,HALO,AREA,HEAD
SPIT,HALO,AREA,MEAD
SPIT,HALO,ARES,TEAS
SPIT,HALO,AVER,HEAT
SPIT,HALO,AVER,MEAN
SPIT,HALO,AVER,MEAT
SPIT,HALO,AVER,TEAS
SPIT,HALO,AVER,TEAT
SPIT,HALO,EVER,DEAN
SPOT,HENS,ORCA,EVER
SPIT,HALO,ICES,PEAS
SPEW,WORE,OPAL,PEST
SPEW,WORE,OPAL,PSST
SPEW,WORE,OPAL,TEST
SPEW,WORE,ORAL,PEST
SPEW,WORE,ORAL,TEST
SPIT,HALO,ICES,TEAS
SPIC,PILE,OPEN,TEAT
SPRY,ALOE,SEAL,HARP
SPEW,WOVE,AKIN,BELT
SPEW,WOVE,AKIN,GELD
SPEW,WOVE,AKIN,MELD
SPEW,WOVE,AKIN,MELT
SPEW,WOVE,AKIN,PELT
SPEW,WOVE,ALES,BENT
SPEW,WOVE,ALES,BEST
SPEW,WOVE,ALES,GENT
SPEW,WOVE,ALES,MOST
SPEW,WOVE,ALES,NEST
SPEW,WOVE,ALES,PERT
SPEW,WOVE,ALES,PEST
SPEW,WOVE,ALES,PORT
SPEW,WOVE,ALES,POST
SPEW,WOVE,ALES,PSST
SPEW,WOVE,ALES,TENT
SPEW,WOVE,ALES,TEST
SPEW,WOVE,ALES,TORT
SPEW,WOVE,ALIT,GELS
SPEW,WOVE,ALIT,POLS
SPEW,WOVE,APES,BENT
SPEW,WOVE,APES,BEST
SPEW,WOVE,APES,GENT
SPIT,HALO,IRKS,PASS
SPRY,ALOE,SEAT,SARI
SPEW,WOVE,APES,NEST
SPEW,WOVE,APES,PERT
SPEW,WOVE,APES,PEST
SPEW,WOVE,APES,PSST
SPRY,ALOE,SECT,SAKI
SPRY,ALOE,SELL,HALL
SPRY,ALOE,SOUL,STEP
SPIN,PACE,AGES,REST
SPIN,PACE,AGES,TEST
SPIN,PACE,ALES,REST
SPEW,WOVE,APES,TENT
SPEW,WOVE,APES,TEST
SPIN,PACE,ALES,TEST
SPEW,WOVE,AREA,BERK
SPIN,PACE,ALOE,MEND
SPEW,WOVE,AREA,PERK
SPIN,PACE,ALOE,REND
SPIN,PACE,ALOE,SEND
SPIN,PACE,ALOE,TEND
SPEW,WOVE,AREA,TERN
SPEW,WOVE,ARES,BENT
SPEW,WOVE,ARES,BEST
SPEW,WOVE,ARES,GENT
SPIN,PACE,ANEW,MESS
SPIN,PACE,ANEW,NEST
SPEW,WOVE,ARES,NEST
SPEW,WOVE,ARES,PERT
SPEW,WOVE,ARES,PEST
SPEW,WOVE,ARES,TENT
SPEW,WOVE,ARES,TEST
SPEW,WOVE,ARIA,BELL
SPEW,WOVE,ARIA,TELL
SPEW,WOVE,ARIA,YELL
SPEW,WOVE,ARID,GELS
SPIT,HALO,ITEM,PEAS
SPIT,HALO,ITEM,TEAS
SPEW,WOVE,ILEA,MONK
SPEW,WOVE,ILEA,MORN
SPIN,PACE,ANEW,REDS
SPIN,PACE,ANEW,REST
SPIN,PACE,ANEW,TEDS
SPIN,PACE,ANEW,TEST
SPIN,PACE,APES,MAST
SPRY,ALOE,TEAL,EARL
SPIN,PACE,APEX,MAST
SPIT,HALO,ONES,PEAS
SPIT,HALO,ONES,TEAS
SPIN,PACE,AREA,MAST
SPIN,PACE,AREA,NEST
SPIN,PACE,AREA,REST
SPIN,PACE,AREA,TEST
SPIN,PACE,ARES,MAST
SPIN,PACE,ARES,REST
SPIN,PACE,ARES,TEST
SPEW,WOVE,IRIS,MELT
SPEW,WOVE,ODES,PSST
SPEW,WOVE,OMEN,PSST
SPOT,HERE,ICES,PSST
SPIT,HALO,ORES,PEAS
SPIT,HALO,ORES,TEAS
SPIT,HALO,OVEN,PEAS
SPIT,HALO,OVEN,TEAS
SPIT,HALO,OVER,DEAN
SPIT,HALO,OVER,PEAS
SPIT,HALO,OVER,PEAT
SPIN,PACE,AVOW,RENT
SPIN,PACE,AVOW,SENT
SPIT,HALO,OVER,TEAS
SPIT,HALO,OVER,TEAT
SPIN,PACE,AVOW,TENS
SPIN,PACE,AVOW,TENT
SPIT,HALO,OVER,WEAN
SPIN,PACE,EGOS,CENT
SPIN,PACE,EGOS,DENT
SPIN,PACE,EGOS,WENT
SPEW,WOVE,OPEN,PERT
SPEW,WOVE,OPEN,PEST
SPEW,WOVE,OPEN,PSST
SPEW,WOVE,OPEN,TEND
SPEW,WOVE,OPEN,TENT
SPEW,WOVE,OPEN,TEST
SPEW,WOVE,ORES,PERT
SPEW,WOVE,ORES,PEST
SPEW,WOVE,ORES,TENT
SPEW,WOVE,ORES,TEST
SPRY,ALOE,VEAL,EARL
SPIN,PACE,EVES,WEST
SPOT,HERE,ONES,PSST
SPIN,PACE,ILEA,TEST
SPEW,WOVE,USED,MESS
SPEW,WOVE,USER,MERE
SPIN,PACE,ONES,TEST
SPIN,PACE,ORES,TEST
SPOT,HERE,OWES,PSST
SPIT,HARE,ACID,MESS
SPIT,HARE,ALOE,GENS
SPIT,HARE,ALOE,HENS
SPIT,HARE,ALOE,MEND
SPIT,HARE,ALOE,TEND
SPIT,HARE,ALOE,TENS
SPIT,HARE,ANON,GENS
SPIT,HARE,ANON,GENT
SPIT,HARE,ANON,HENS
SPIT,HARE,ANON,MEND
SPIT,HARE,ARIA,HAST
SPIT,HARE,ARIA,MASK
SPIT,HARE,ARIA,MASS
SPIT,HARE,ARIA,MAST
SPIT,HARE,ARIA,MESS
SPOT,HERE,USED,TOSS
SPIT,HARE,ARIA,TASK
SPIT,HARE,ARIA,TEST
SPIT,HARE,ARID,MASS
SPIT,HARE,ARID,MESS
SPIT,HARE,AVID,MESS
SPIT,HARE,EGOS,DENT
SPIC,PITH,ILEA,TEMP
SPIT,HARE,EPIC,DASH
SPIT,HARE,ICON,PENS
SPIN,PACE,UREA,NEST
SPIN,PACE,UREA,REST
SPIT,HARE,ILKS,NEST
SPIT,HARE,ILKS,PEST
SPIT,HARE,ILKS,PSST
SPIT,HARE,INKS,NEST
SPIT,HARE,INKS,PEST
SPIT,HARE,INKS,PSST
SPIN,PALE,ACES,MEAT
SPIN,PALE,ACES,NEAT
SPIN,PALE,ACES,SEAT
SPIN,PALE,ACES,STAT
SPIN,PALE,ACES,TEAT
SPIN,PALE,AGES,MEAT
SPIN,PALE,AGES,NEAT
SPIN,PALE,AGES,SEAT
SPIN,PALE,AGES,TEAT
SPIN,PALE,ALES,SLAT
SPIN,PALE,ANEW,MEAT
SPIN,PALE,ANEW,NEAT
SPIN,PALE,ANEW,SEAS
SPIN,PALE,ANEW,SEAT
SPIN,PALE,ANEW,STAT
SPIN,PALE,ANEW,TEAS
SPIN,PALE,ANEW,TEAT
SPIN,PALE,ANEW,YEAS
SPIN,PALE,AREA,MEAT
SPIN,PALE,AREA,REAR
SPIN,PALE,AREA,SEAR
SPIN,PALE,AREA,SEAT
SPIN,PALE,AREA,STAR
SPIN,PALE,AREA,STAT
SPIN,PALE,AREA,TEAR
SPIN,PALE,AREA,TEAT
SPIN,PALE,AREA,YEAR
SPIN,PALE,ARES,MEAT
SPIN,PALE,ARES,NEAT
SPIN,PALE,ARES,SEAT
SPIN,PALE,ARES,STAT
SPIN,PALE,ARES,TEAT
SPUD,AIRY,GLEE,SEAS
SPIT,HARE,UNIS,NEST
SPIN,PALE,AVER,MEAD
SPIN,PALE,AVER,READ
SPIN,PALE,EVER,DEAD
SPIT,HASH,OGLE,TEEN
SPIT,HATE,ACED,GEMS
SPIT,HATE,ACED,HEMS
SPUD,ALLY,CONE,SPAS
SPIT,HATE,AGED,GEMS
SPIT,HATE,AGED,HEMS
SPIT,HATE,AREA,GEMS
SPIT,HATE,AREA,HAMS
SPIT,HATE,AREA,HEMS
SPIN,PALE,ICES,TEAT
SPUD,ALLY,GONE,SPAS
SPIN,PALE,IDEA,TSAR
SPOT,HERO,USER,NOSE
SPOT,HERO,USER,TOSS
SPOT,HERO,USES,NOSH
SPIC,POLE,OPEN,TEAT
SPIN,PALE,INKS,TEST
SPIN,PALE,IRKS,CAST
SPIN,PALE,IRKS,TEST
SPOT,HIDE,ALOE,GERM
SPOT,HIDE,ALOE,HERD
SPOT,HIDE,ALOE,TERM
SPOT,HIDE,ALOE,TERN
SPIN,PALE,ONES,TEAT
SPIC,POLE,USER,NEAT
SPIN,PALE,ORES,TEAT
SPIC,POLL,AREA,MEAD
SPIC,POLL,AREA,MEAN
SPIC,POLL,AREA,READ
SPIC,POLL,AREA,REAM
SPIC,POLL,AREA,REAP
SPIC,POLL,AREA,SEAM
SPIC,POLL,AREA,SNAP
SPIC,POLL,AREA,STAY
SPIC,POLL,AREA,TEAM
SPOT,HIDE,ANON,HERD
SPOT,HIDE,APEX,TEST
SPOT,HIDE,ATOM,HARP
SPOT,HIDE,ATOM,TARP
SPIN,PALE,UREA,REAR
SPIC,POLL,UREA,DEAD
SPIC,POLL,UREA,DEAN
SPIC,POLL,UREA,READ
SPIC,POLL,UREA,REAM
SPIC,POLL,UREA,REAP
SPIT,HATE,OPEN,DAMS
SPUD,ALSO,FEEL,EARL
SPUD,ALSO,FEEL,EASE
SPUD,ALSO,FEEL,EAST
SPIC,POLO,ALES,MEAT
SPIC,POLO,ALES,NEAT
SPIC,POLO,ALES,SEAT
SPIC,POLO,ALES,SLAT
SPIC,POLO,ALES,SLAY
SPIC,POLO,ALES,TEAT
SPIN,PANE,ELKS,WEST
SPIC,POLO,APES,MEAT
SPIC,POLO,APES,NEAT
SPIC,POLO,APES,SEAT
SPIC,POLO,APES,TEAT
SPIC,POLO,AREA,MEAL
SPIC,POLO,AREA,MEAT
SPIC,POLO,AREA,NEAT
SPIC,POLO,AREA,REAL
SPIC,POLO,AREA,SEAL
SPIC,POLO,AREA,SEAT
SPIC,POLO,AREA,STAT
SPIC,POLO,AREA,TEAL
SPIC,POLO,AREA,TEAT
SPOT,HIDE,ICES,PSST
SPIC,POLO,ARES,MEAT
SPIC,POLO,ARES,NEAT
SPIC,POLO,ARES,SEAT
SPIC,POLO,ARES,STAT
SPIC,POLO,ARES,STAY
SPIC,POLO,ARES,TEAT
SPUD,ALSO,FEES,EARS
SPUD,ALSO,FEES,EASE
SPUD,ALSO,FEES,EAST
SPIN,PANE,ILKS,TEST
SPUD,ALSO,FEET,EARS
SPUD,ALSO,FEET,EASE
SPOT,HIDE,ILEA,NEST
SPOT,HIDE,ILEA,PEST
SPOT,HIDE,ILEA,TEST
SPIN,PANE,IRKS,CAST
SPUD,ALSO,GOER,AWRY
SPUD,ALSO,GOER,EDDY
SPIN,PANE,IRKS,TEST
SPIC,POLO,ASKS,NEST
SPIC,POLO,ASKS,REST
SPIC,POLO,ASKS,TEST
SPUD,ALSO,GOER,SPRY
SPUD,ALSO,GOES,ADDS
SPUD,ALSO,KEEL,EARL
SPUD,ALSO,KEEL,EASE
SPUD,ALSO,KEEL,EAST
SPOT,HIDE,ONES,PEST
SPOT,HIDE,ONES,PSST
SPOT,HIDE,ONES,WEST
SPUD,ALSO,KEEN,EARS
SPUD,ALSO,KEEN,EASE
SPOT,HIDE,OPEN,PEST
SPOT,HIDE,OPEN,PSST
SPOT,HIDE,OPEN,TEST
SPOT,HIDE,OPEN,WEST
SPIC,POLO,ELKS,CYST
SPUD,ALSO,KEEP,EASE
SPUD,ALSO,LEER,EASY
SPUD,ALSO,LEER,EDDY
SPIC,POLO,ELKS,WEST
SPUD,ALSO,LEER,TASK
SPUD,ALSO,LEES,EARS
SPUD,ALSO,LEES,EASE
SPUD,ALSO,LEES,EAST
SPUD,ALSO,LEES,TARE
SPUD,ALSO,LEES,TARS
SPUD,ALSO,LEES,TART
SPUD,ALSO,NEED,DADO
SPUD,ALSO,PEES,SASH
SPUD,ALSO,PEES,SASS
SPIN,PANE,ULNA,NEST
SPIN,PANE,ULNA,REST
SPIN,PANE,URNS,REST
SPIC,POLO,IRKS,NEST
SPIC,POLO,IRKS,TEST
SPRY,AREA,ROAM,IMPS
SPRY,AREA,ROAM,ISMS
SPIN,PARA,ACID,MESA
SPIN,PARA,AGOG,TENS
SPIN,PARA,ARID,MESA
SPIN,PARA,AVID,MESA
SPRY,AREA,SEAR,HYMN
SPIC,POLO,OPEN,TEAK
SPIC,POLO,OPEN,TEAS
SPIC,POLO,ORES,TEAT
SPUD,ALSO,SEEM,HARE
SPUD,ALSO,SEEN,HARE
SPUD,ALSO,SEEP,HARE
SPUD,ALSO,SEER,HARK
SPUD,ALSO,SEER,HARM
SPIN,PARE,ALIT,MESS
SPUD,ALSO,SEES,HARE
SPUD,ALSO,SEES,HART
SPUD,ALSO,SEES,HASH
SPUD,ALSO,SEES,HAST
SPIN,PARE,ALOE,MEND
SPUD,ALSO,SEES,SASH
SPIN,PARE,ALOE,REND
SPIN,PARE,ALOE,SEND
SPIN,PARE,ALOE,TEND
SPIN,PARE,ARIA,MAST
SPIN,PARE,AVOW,RENT
SPIN,PARE,AVOW,SENT
SPIN,PARE,AVOW,TENS
SPIN,PARE,AVOW,TENT
SPUD,ALSO,TEEM,EASE
SPIN,PARE,EGOS,CENT
SPIN,PARE,EGOS,DENT
SPIN,PARE,EGOS,WENT
SPIN,PARE,ELKS,WEST
SPIN,PARE,EPIC,CASK
SPIN,PARE,ILKS,TEST
SPIN,PARE,INKS,TEST
SPUD,ALSO,TEEN,EARS
SPUD,ALSO,TEEN,EASE
SPIT,HERE,ASKS,HOST
SPIT,HERE,ASKS,MOST
SPUD,ALSO,TEES,EARS
SPUD,ALSO,TEES,EASE
SPUD,ALSO,TEES,EAST
SPIC,POLO,UREA,DEAL
SPIC,POLO,UREA,NEAT
SPIC,POLO,UREA,REAL
SPUD,ALSO,VEER,EASY
SPUD,ALSO,VEER,EDDY
SPIC,POLO,USER,DEAD
SPIC,POLO,USER,DEAN
SPIC,POLO,USER,READ
SPIC,POLO,USES,NEAT
SPIT,HERE,INKS,PSST
SPIC,POLY,ALES,MEAT
SPIC,POLY,ALES,MOAT
SPIC,POLY,ALES,NEAT
SPIC,POLY,ALES,SEAT
SPIC,POLY,ALES,SLAT
SPIC,POLY,ALES,TEAT
SPIC,POLY,APES,MEAT
SPIC,POLY,APES,NEAT
SPIC,POLY,APES,SEAT
