f_WORD,f_LENG,f_FREQ,f_FLAG
shear,5,21,1
sheared,7,18,1
shearer,7,7,1
shearers,8,0,0
shearing,8,10,1
shears,6,48,1
sheath,6,25,1
sheathe,7,5,1
sheathed,8,5,1
sheathes,8,0,0
sheathing,9,2,1
sheathings,10,0,0
sheaths,7,2,1
sheaves,7,4,1
shebang,7,30,1
shed,4,560,1
shedding,8,25,1
shedloads,9,0,0
sheds,5,21,1
sheen,5,48,1
sheep,5,685,1
sheepdog,8,27,1
sheepdogs,9,4,1
sheepish,8,5,1
sheepishly,10,0,0
sheepskin,9,14,1
sheepskins,10,0,0
sheer,5,233,1
sheered,7,3,1
sheerer,7,0,0
sheerest,8,1,1
sheering,8,0,0
sheers,6,0,0
sheet,5,592,1
sheeting,8,6,1
sheets,6,636,1
sheik,5,77,1
sheikdom,8,1,1
sheikdoms,9,0,0
sheikh,6,30,1
sheikhdom,9,0,0
sheikhdoms,10,0,0
sheikhs,7,5,1
sheiks,6,5,1
sheila,6,422,1
sheilas,7,4,1
shekel,6,7,1
shekels,7,7,1
shelf,5,355,1
shell,5,674,1
shellac,7,5,1
shellacked,10,0,0
shellacking,11,9,1
shellacs,8,0,0
shelled,7,39,1
shellfire,9,4,1
shellfish,9,50,1
shellfishes,11,0,0
shelling,8,74,1
shells,6,284,1
shelter,7,595,1
sheltered,9,53,1
sheltering,10,10,1
shelters,8,67,1
shelve,6,10,1
shelved,7,6,1
shelves,7,140,1
shelving,8,12,1
shenanigans,11,60,1
shepherd,8,379,1
shepherded,10,1,1
shepherdess,11,6,1
shepherdesses,13,0,0
shepherding,11,2,1
shepherds,9,38,1
sherbet,7,29,1
sherbets,8,1,1
sherd,5,0,0
sherds,6,0,0
sheriff,7,3115,1
sheriffs,8,59,1
sherpa,6,15,1
sherpas,7,3,1
sherries,8,4,1
sherry,6,705,1
shh,3,0,0
shiatsu,7,18,1
shibboleth,10,0,0
shibboleths,11,0,0
shied,5,15,1
shield,6,418,1
shielded,8,26,1
shielding,9,42,1
shields,7,262,1
shier,5,1,1
shies,5,2,1
shiest,6,0,0
shift,5,1164,1
shifted,7,76,1
shiftier,8,0,0
shiftiest,9,2,1
shiftily,8,0,0
shiftiness,10,0,0
shifting,8,89,1
shiftless,9,17,1
shifts,6,264,1
shifty,6,37,1
shiitake,8,4,1
shiitakes,9,0,0
shill,5,14,1
shilled,7,1,1
shilling,8,75,1
shillings,9,78,1
shills,6,8,1
shimmer,7,28,1
shimmered,9,2,1
shimmering,10,32,1
shimmers,8,3,1
shimmery,8,4,1
shimmied,8,3,1
shimmies,8,2,1
shimmy,6,59,1
shimmying,9,8,1
shin,4,157,1
shinbone,8,15,1
shinbones,9,1,1
shindig,7,69,1
shindigs,8,2,1
shine,5,1053,1
shined,6,50,1
shiner,6,38,1
shiners,7,5,1
shines,6,184,1
shingle,7,38,1
shingled,8,1,1
shingles,8,33,1
shinier,7,6,1
shiniest,8,2,1
shininess,9,0,0
shining,7,501,1
shinned,7,0,0
shinnied,8,0,0
shinnies,8,0,0
shinning,8,7,1
shinny,6,3,1
shinnying,9,0,0
shins,5,25,1
shiny,5,398,1
ship,4,5043,1
shipboard,9,11,1
shipbuilder,11,2,1
shipbuilders,12,4,1
shipbuilding,12,5,1
shipload,8,3,1
shiploads,9,1,1
shipmate,8,17,1
shipmates,9,34,1
shipment,8,322,1
shipments,9,42,1
shipowner,9,0,0
shipowners,10,0,0
shipped,7,214,1
shipper,7,6,1
shippers,8,6,1
shipping,8,322,1
ships,5,1002,1
shipshape,9,30,1
shipwreck,9,27,1
shipwrecked,11,33,1
shipwrecks,10,3,1
shipyard,8,43,1
shipyards,9,18,1
shire,5,44,1
shires,6,4,1
shirk,5,13,1
shirked,7,2,1
shirker,7,3,1
shirkers,8,2,1
shirking,8,6,1
shirks,6,3,1
shirt,5,2365,1
shirts,6,444,1
shirtsleeve,11,1,1
shirtsleeves,12,3,1
shirttail,9,15,1
shirttails,10,7,1
shirty,6,2,1
shit,4,24207,1
shite,5,62,1
shites,6,0,0
shithead,8,171,1
shitheads,9,25,1
shitless,8,0,0
shitload,8,80,1
shits,5,113,1
shitted,7,6,1
shittier,8,4,1
shittiest,9,4,1
shitting,8,181,1
shitty,6,371,1
shiver,6,78,1
shivered,8,7,1
shivering,9,82,1
shivers,7,31,1
shivery,7,6,1
shoal,5,10,1
shoals,6,12,1
shock,5,1468,1
shocked,7,598,1
shocker,7,48,1
shockers,8,1,1
shocking,8,315,1
shockingly,10,0,0
shockproof,10,1,1
shocks,6,55,1
shockwave,9,12,1
shockwaves,10,0,0
shod,4,6,1
shodden,7,0,0
shoddier,8,0,0
shoddiest,9,2,1
shoddily,8,0,0
shoddiness,10,0,0
shoddy,6,37,1
shoe,4,1550,1
shoebox,7,0,0
shoeboxes,9,0,0
shoed,5,3,1
shoehorn,8,13,1
shoehorned,10,0,0
shoehorning,11,1,1
shoehorns,9,3,1
shoeing,7,10,1
shoelace,8,38,1
shoelaces,9,54,1
shoemaker,9,30,1
shoemakers,10,1,1
shoes,5,3782,1
shoeshine,9,36,1
shoestring,10,13,1
shoestrings,11,5,1
shoetree,8,2,1
shoetrees,9,2,1
shogun,6,34,1
shoguns,7,2,1
shone,5,30,1
shoo,4,0,0
shooed,6,3,1
shooing,7,6,1
shook,5,303,1
shoon,5,2,1
shoos,5,1,1
shoot,5,8412,1
shooter,7,499,1
shooters,8,102,1
shooting,8,2871,1
shootings,9,42,1
shootout,8,53,1
shootouts,9,2,1
shoots,6,356,1
shop,4,2731,1
shopaholic,10,0,0
shopaholics,11,0,0
shopfloor,9,0,0
shopfront,9,0,0
shopfronts,10,0,0
shopkeeper,10,20,1
shopkeepers,11,13,1
shoplift,8,17,1
shoplifted,10,14,1
shoplifter,10,25,1
shoplifters,11,9,1
shoplifting,11,78,1
shoplifts,9,0,0
shoppe,6,16,1
shopped,7,24,1
shopper,7,33,1
shoppers,8,62,1
shoppes,7,0,0
shopping,8,1530,1
shops,5,229,1
shoptalk,8,6,1
shopworn,8,3,1
shore,5,1013,1
shored,6,6,1
shoreline,9,28,1
shorelines,10,3,1
shores,6,102,1
shoring,7,6,1
shorn,5,13,1
short,5,4367,1
shortage,8,134,1
shortages,9,23,1
shortbread,10,10,1
shortcake,9,26,1
shortcakes,10,1,1
shortchange,11,3,1
shortchanged,12,5,1
shortchanges,12,1,1
shortchanging,13,2,1
shortcoming,11,5,1
shortcomings,12,37,1
shortcut,8,201,1
shortcuts,9,37,1
shorted,7,40,1
shorten,7,52,1
shortened,9,24,1
shortening,10,17,1
shortenings,11,0,0
shortens,8,6,1
shorter,7,300,1
shortest,8,80,1
shortfall,9,4,1
shortfalls,10,2,1
shorthair,9,0,0
shorthairs,10,0,0
shorthand,9,51,1
shortie,7,11,1
shorties,8,17,1
shorting,8,17,1
shortlist,9,1,1
shortlisted,11,0,0
shortlisting,12,0,0
shortlists,10,0,0
shortly,7,0,0
shortness,9,43,1
shorts,6,480,1
shortsighted,12,18,1
shortsightedness,16,2,1
shortstop,9,41,1
shortstops,10,0,0
shortwave,9,20,1
shortwaves,10,0,0
shorty,6,349,1
shot,4,11599,1
shotgun,7,512,1
shotguns,8,50,1
shots,5,1447,1
should,6,54159,1
shoulder,8,1336,1
shouldered,10,5,1
shouldering,11,6,1
shoulders,9,600,1
shouldst,8,4,1
shout,5,839,1
shouted,7,115,1
shouting,8,744,1
shoutout,8,0,0
shoutouts,9,0,0
shouts,6,214,1
shouty,6,0,0
shove,5,674,1
shoved,6,193,1
shovel,6,349,1
shoveled,8,11,1
shovelful,9,4,1
shovelfuls,10,3,1
shoveling,9,40,1
shovelled,9,4,1
shovelling,10,11,1
shovels,7,66,1
shovelsful,10,0,0
shoves,6,27,1
shoving,7,132,1
show,4,24906,1
showbiz,7,25,1
showboat,8,20,1
showboated,10,0,0
showboating,11,12,1
showboats,9,1,1
showcase,8,31,1
showcased,9,4,1
showcases,9,2,1
showcasing,10,4,1
showdown,8,64,1
showdowns,9,1,1
showed,6,2425,1
shower,6,2097,1
showered,8,60,1
showerhead,10,9,1
showerheads,11,0,0
showering,9,50,1
showers,7,244,1
showery,7,0,0
showgirl,8,46,1
showgirls,9,31,1
showground,10,1,1
showgrounds,11,0,0
showier,7,0,0
showiest,8,0,0
showily,7,0,0
showiness,9,0,0
showing,7,1587,1
showings,8,5,1
showjumper,10,0,0
showjumpers,11,0,0
showjumping,11,0,0
showman,7,17,1
showmanship,11,14,1
showmen,7,2,1
shown,5,723,1
showoff,7,20,1
showoffs,8,1,1
showpiece,9,4,1
showpieces,10,0,0
showplace,9,2,1
showplaces,10,0,0
showroom,8,32,1
showrooms,9,5,1
shows,5,2117,1
showstopper,11,11,1
showstoppers,12,3,1
showstopping,12,0,0
showtime,8,190,1
showy,5,15,1
shrank,6,19,1
shrapnel,8,113,1
shred,5,150,1
shredded,8,61,1
shredder,8,17,1
shredders,9,3,1
shredding,9,32,1
shreds,6,89,1
shrew,5,42,1
shrewd,6,72,1
shrewder,8,1,1
shrewdest,9,0,0
shrewdly,8,0,0
shrewdness,10,2,1
shrewish,8,1,1
shrews,6,1,1
shriek,6,32,1
shrieked,8,7,1
shrieking,9,41,1
shrieks,7,55,1
shrill,6,24,1
shrilled,8,0,0
shriller,8,0,0
shrillest,9,1,1
shrilling,9,1,1
shrillness,10,0,0
shrills,7,0,0
shrilly,7,0,0
shrimp,6,444,1
shrimping,9,21,1
shrimps,7,30,1
shrine,6,151,1
shrines,7,12,1
shrink,6,577,1
shrinkage,9,12,1
shrinking,9,81,1
shrinks,7,77,1
shrivel,7,20,1
shriveled,9,18,1
shriveling,10,3,1
shrivelled,10,6,1
shrivelling,11,0,0
shrivels,8,8,1
shroud,6,52,1
shrouded,8,17,1
shrouding,9,0,0
shrouds,7,11,1
shrub,5,14,1
shrubberies,11,1,1
shrubbery,9,18,1
shrubby,7,0,0
shrubs,6,16,1
shrug,5,20,1
shrugged,8,5,1
shrugging,9,6,1
shrugs,6,6,1
shrunk,6,79,1
shrunken,8,29,1
shtick,6,30,1
shticks,7,0,0
shuck,5,13,1
shucked,7,4,1
shucking,8,5,1
shucks,6,0,0
shudder,7,57,1
shuddered,9,5,1
shuddering,10,13,1
shudders,8,9,1
shuffle,7,150,1
shuffleboard,12,20,1
shuffled,8,19,1
shuffles,8,4,1
shuffling,9,29,1
shun,4,26,1
shunned,7,27,1
shunning,8,9,1
shuns,5,6,1
shunt,5,48,1
shunted,7,8,1
shunting,8,1,1
shunts,6,0,0
shush,5,0,0
shushed,7,8,1
shushes,7,1,1
shushing,8,8,1
shut,4,13455,1
shutdown,8,75,1
shutdowns,9,0,0
shuteye,7,28,1
shutout,7,12,1
shutouts,8,3,1
shuts,5,132,1
shutter,7,74,1
shutterbug,10,4,1
shutterbugs,11,0,0
shuttered,9,2,1
shutters,8,78,1
shutting,8,220,1
shuttle,7,282,1
shuttlecock,11,0,0
shuttlecocks,12,2,1
shuttled,8,6,1
shuttles,8,10,1
shuttling,9,3,1
shwa,4,0,0
shwas,5,0,0
shy,3,937,1
shyer,5,4,1
shyest,6,3,1
shying,6,2,1
shyly,5,0,0
shyness,7,29,1
shyster,7,28,1
shysters,8,6,1
sibilant,8,1,1
sibilants,9,2,1
sibling,7,49,1
siblings,8,100,1
sic,3,67,1
sicced,6,9,1
siccing,7,3,1
sick,4,8437,1
sickbay,7,20,1
sickbays,8,0,0
sickbed,7,5,1
sickbeds,8,1,1
sicked,6,7,1
sicken,6,19,1
sickened,8,14,1
sickening,9,46,1
sickeningly,11,0,0
sickens,7,18,1
sicker,6,62,1
sickest,7,32,1
sickie,6,4,1
sickies,7,0,0
sicking,7,0,0
sickle,6,28,1
sickles,7,3,1
sicklier,8,0,0
sickliest,9,0,0
sickly,6,39,1
sickness,8,405,1
sicknesses,10,3,1
sicko,5,58,1
sickos,6,20,1
sickroom,8,9,1
sickrooms,9,0,0
sicks,5,0,0
sics,4,1,1
side,4,10247,1
sidearm,7,23,1
sidearms,8,8,1
sidebar,7,47,1
sidebars,8,0,0
sideboard,9,13,1
sideboards,10,2,1
sideburns,9,59,1
sidecar,7,30,1
sidecars,8,4,1
sided,5,10,1
sidekick,8,137,1
sidekicks,9,26,1
sidelight,9,0,0
sidelights,10,1,1
sideline,8,31,1
sidelined,9,8,1
sidelines,9,57,1
sidelining,10,2,1
sidelong,8,2,1
sidereal,8,0,0
sides,5,827,1
sidesaddle,10,5,1
sidesaddles,11,0,0
sideshow,8,56,1
sideshows,9,1,1
sidesplitting,13,1,1
sidestep,8,3,1
sidestepped,11,1,1
sidestepping,12,0,0
sidesteps,9,0,0
sideswipe,9,2,1
sideswiped,10,8,1
sideswipes,10,1,1
sideswiping,11,0,0
sidetrack,9,3,1
sidetracked,11,37,1
sidetracking,12,0,0
sidetracks,10,0,0
sidewalk,8,279,1
sidewalks,9,28,1
sideways,8,140,1
siding,6,68,1
sidings,7,1,1
sidle,5,54,1
sidled,6,1,1
sidles,6,0,0
sidling,7,1,1
siege,5,118,1
sieges,6,3,1
sienna,6,9,1
sierra,6,112,1
sierras,7,17,1
siesta,6,25,1
siestas,7,0,0
sieve,5,27,1
sieved,6,0,0
sieves,6,0,0
sieving,7,0,0
sift,4,38,1
sifted,6,9,1
sifter,6,5,1
sifters,7,3,1
sifting,7,35,1
sifts,5,3,1
sigh,4,173,1
sighed,6,26,1
sighing,7,106,1
sighs,5,795,1
sight,5,2311,1
sighted,7,108,1
sighting,8,79,1
sightings,9,71,1
sightless,9,7,1
sights,6,238,1
sightseeing,11,75,1
sightseer,9,1,1
sightseers,10,9,1
sign,4,6797,1
signage,7,17,1
signal,6,1926,1
signaled,8,22,1
signaling,9,50,1
signalled,9,4,1
signalling,10,11,1
signally,8,0,0
signalman,9,9,1
signalmen,9,0,0
signals,7,486,1
signatories,11,7,1
signatory,9,5,1
signature,9,622,1
signatures,10,146,1
signboard,9,4,1
signboards,10,1,1
signed,6,1839,1
signer,6,5,1
signers,7,6,1
significance,12,178,1
significant,11,331,1
significantly,13,0,0
signification,13,0,0
significations,14,0,0
signified,9,3,1
signifies,9,23,1
signify,7,32,1
signifying,10,29,1
signing,7,507,1
signings,8,10,1
signpost,8,16,1
signposted,10,0,0
signposting,11,0,0
signposts,9,4,1
signs,5,1123,1
silage,6,0,0
silence,7,1294,1
silenced,8,43,1
silencer,8,47,1
silencers,9,4,1
silences,8,26,1
silencing,9,9,1
silent,6,1173,1
silently,8,0,0
silhouette,10,29,1
silhouetted,11,4,1
silhouettes,11,9,1
silhouetting,12,0,0
silica,6,10,1
silicate,8,7,1
silicates,9,3,1
silicon,7,87,1
silicone,8,40,1
silicosis,9,0,0
silk,4,499,1
silken,6,21,1
silkier,7,0,0
silkiest,8,0,0
silkiness,9,0,0
silks,5,28,1
silkscreen,10,1,1
silkscreened,12,0,0
silkscreening,13,0,0
silkscreens,11,0,0
silkworm,8,3,1
silkworms,9,0,0
silky,5,40,1
sill,4,23,1
sillier,7,16,1
sillies,7,2,1
silliest,8,22,1
silliness,9,21,1
sills,5,9,1
silly,5,2912,1
silo,4,48,1
silos,5,16,1
silt,4,17,1
silted,6,0,0
silting,7,0,0
silts,5,0,0
silvan,6,4,1
silver,6,1619,1
silvered,8,1,1
silverfish,10,4,1
silverfishes,12,0,0
silvers,7,4,1
silversmith,11,3,1
silversmiths,12,1,1
silverware,10,109,1
silvery,7,25,1
sim,3,56,1
simian,6,26,1
simians,7,2,1
similar,7,695,1
similarities,12,57,1
similarity,10,36,1
similarly,9,0,0
simile,6,13,1
similes,7,6,1
simmer,6,87,1
simmered,8,2,1
simmering,9,11,1
simmers,7,2,1
simpatico,9,20,1
simper,6,3,1
simpered,8,1,1
simpering,9,13,1
simpers,7,2,1
simple,6,4555,1
simpleminded,12,10,1
simpler,7,194,1
simplest,8,74,1
simpleton,9,31,1
simpletons,10,11,1
simplicities,12,1,1
simplicity,10,69,1
simplification,14,1,1
simplifications,15,0,0
simplified,10,11,1
simplifies,10,4,1
simplify,8,46,1
simplifying,11,8,1
simplistic,10,21,1
simplistically,14,0,0
simply,6,0,0
sims,4,125,1
simulacra,9,1,1
simulacrum,10,3,1
simulacrums,11,0,0
simulate,8,59,1
simulated,9,48,1
simulates,9,8,1
simulating,10,7,1
simulation,10,115,1
simulations,11,20,1
simulator,9,40,1
simulators,10,11,1
simulcast,9,0,0
simulcasted,11,0,0
simulcasting,12,0,0
simulcasts,10,0,0
simultaneity,12,0,0
simultaneous,12,29,1
simultaneously,14,0,0
sin,3,813,1
since,5,0,0
sincere,7,305,1
sincerely,9,0,0
sincerer,8,0,0
sincerest,9,26,1
sincerity,9,102,1
sine,4,9,1
sinecure,8,0,0
sinecures,9,0,0
sines,5,1,1
sinew,5,7,1
sinews,6,7,1
sinewy,6,14,1
sinful,6,87,1
sinfully,8,0,0
sinfulness,10,0,0
sing,4,4977,1
singalong,9,0,0
singalongs,10,0,0
singe,5,13,1
singed,6,36,1
singeing,8,1,1
singer,6,800,1
singers,7,160,1
singes,6,2,1
singing,7,2281,1
single,6,3676,1
singled,7,36,1
singles,7,142,1
singlet,7,0,0
singleton,9,12,1
singletons,10,0,0
singlets,8,0,0
singling,8,11,1
singly,6,0,0
sings,5,381,1
singsong,8,9,1
singsongs,9,0,0
singular,8,65,1
singularity,11,65,1
singularly,10,0,0
sinister,8,111,1
sink,4,863,1
sinker,6,28,1
sinkers,7,4,1
sinkhole,8,16,1
sinkholes,9,4,1
sinking,7,252,1
sinks,5,87,1
sinned,6,122,1
sinner,6,126,1
sinners,7,137,1
sinning,7,19,1
sins,4,455,1
sinuous,7,0,0
sinuously,9,0,0
sinus,5,89,1
sinuses,7,42,1
sinusitis,9,5,1
sip,3,260,1
siphon,6,14,1
siphoned,8,11,1
siphoning,9,18,1
siphons,7,0,0
sipped,6,9,1
sipping,7,71,1
sips,4,21,1
sir,3,49188,1
sire,4,671,1
sired,5,24,1
siree,5,37,1
siren,5,334,1
sirens,6,241,1
sires,5,1,1
siring,6,3,1
sirloin,7,31,1
sirloins,8,0,0
sirocco,7,5,1
siroccos,8,0,0
sirs,4,194,1
sis,3,400,1
sisal,5,2,1
sises,5,0,0
sissies,7,29,1
sissy,5,372,1
sister,6,9207,1
sisterhood,10,32,1
sisterhoods,11,0,0
sisterly,8,13,1
sisters,7,1395,1
sit,3,15879,1
sitar,5,13,1
sitars,6,0,0
sitcom,6,78,1
sitcoms,7,12,1
site,4,980,1
sited,5,3,1
sites,5,183,1
siting,6,2,1
sits,4,508,1
sitter,6,80,1
sitters,7,10,1
sitting,7,4814,1
sittings,8,2,1
situate,7,5,1
situated,8,42,1
situates,8,0,0
situating,9,0,0
situation,9,4207,1
situations,10,362,1
situp,5,0,0
situps,6,1,1
six,3,10176,1
sixes,5,62,1
sixfold,7,0,0
sixpence,8,30,1
sixpences,9,0,0
sixteen,7,418,1
sixteens,8,1,1
sixteenth,9,39,1
sixteenths,10,1,1
sixth,5,551,1
sixths,6,1,1
sixties,7,49,1
sixtieth,8,4,1
sixtieths,9,0,0
sixty,5,277,1
sizable,7,26,1
size,4,2353,1
sizeable,8,16,1
sized,5,32,1
sizes,5,154,1
sizing,6,23,1
sizzle,6,32,1
sizzled,7,3,1
sizzles,7,8,1
sizzling,8,44,1
ska,3,6,1
skank,5,0,0
skanks,6,0,0
skanky,6,0,0
skate,5,301,1
skateboard,10,85,1
skateboarder,12,9,1
skateboarders,13,4,1
skateboarding,13,29,1
skateboards,11,22,1
skated,6,24,1
skatepark,9,0,0
skateparks,10,0,0
skater,6,97,1
skaters,7,64,1
skates,6,215,1
skating,7,251,1
skedaddle,9,28,1
skedaddled,10,5,1
skedaddles,10,0,0
skedaddling,11,3,1
skein,5,5,1
skeins,6,1,1
skeletal,8,24,1
skeleton,8,261,1
skeletons,9,89,1
skeptic,7,25,1
skeptical,9,75,1
skeptically,11,0,0
skepticism,10,36,1
skeptics,8,9,1
sketch,6,252,1
sketchbook,10,10,1
sketchbooks,11,5,1
sketched,8,12,1
sketches,8,154,1
sketchier,9,0,0
sketchiest,10,1,1
sketchily,9,0,0
sketchiness,11,0,0
sketching,9,28,1
sketchpad,9,1,1
sketchpads,10,0,0
sketchy,7,63,1
skew,4,7,1
skewed,6,13,1
skewer,6,21,1
skewered,8,11,1
skewering,9,5,1
skewers,7,15,1
skewing,7,4,1
skews,5,0,0
ski,3,413,1
skid,4,111,1
skidded,7,23,1
skidding,8,10,1
skids,5,30,1
skied,5,14,1
skier,5,24,1
skiers,6,12,1
skies,5,382,1
skiff,5,37,1
skiffle,7,1,1
skiffs,6,0,0
skiing,6,212,1
skilful,7,10,1
skilfully,9,0,0
skill,5,404,1
skilled,7,121,1
skillet,7,62,1
skillets,8,7,1
skillful,8,40,1
skillfully,10,0,0
skills,6,743,1
skim,4,43,1
skimmed,7,20,1
skimming,8,48,1
skimp,5,13,1
skimped,7,1,1
skimpier,8,0,0
skimpiest,9,2,1
skimpiness,10,0,0
skimping,8,8,1
skimps,6,0,0
skimpy,6,25,1
skims,5,1,1
skin,4,2246,1
skincare,8,1,1
skinflint,9,9,1
skinflints,10,1,1
skinful,7,5,1
skinhead,8,15,1
skinheads,9,37,1
skinless,8,11,1
skinned,7,69,1
skinnier,8,14,1
skinniest,9,1,1
skinning,8,17,1
skinny,6,713,1
skins,5,136,1
skint,5,7,1
skintight,9,8,1
skip,4,1076,1
skipped,7,258,1
skipper,7,523,1
skippered,9,1,1
skippering,10,1,1
skippers,8,11,1
skipping,8,165,1
skips,5,42,1
skirmish,8,28,1
skirmished,10,0,0
skirmisher,10,0,0
skirmishers,11,4,1
skirmishes,10,10,1
skirmishing,11,3,1
skirt,5,508,1
skirted,7,1,1
skirting,8,5,1
skirtings,9,0,0
skirts,6,151,1
skis,4,69,1
skit,4,42,1
skits,5,5,1
skitter,7,3,1
skittered,9,0,0
skittering,10,5,1
skitters,8,3,1
skittish,8,32,1
skittishly,10,0,0
skittishness,12,0,0
skittle,7,1,1
skittles,8,27,1
skive,5,1,1
skived,6,0,0
skiver,6,0,0
skivers,7,0,0
skives,6,0,0
skiving,7,0,0
skivvied,8,0,0
skivvies,8,21,1
skivvy,6,0,0
skivvying,9,0,0
skulduggery,11,4,1
skulk,5,15,1
skulked,7,0,0
skulking,8,28,1
skulks,6,4,1
skull,5,750,1
skullcap,8,5,1
skullcaps,9,1,1
skullduggery,12,5,1
skulls,6,124,1
skunk,5,166,1
skunks,6,25,1
skunkworks,10,0,0
sky,3,2285,1
skybox,6,0,0
skyboxes,8,0,0
skycap,6,7,1
skycaps,7,2,1
skydiver,8,4,1
skydivers,9,2,1
skydiving,9,43,1
skylark,7,14,1
skylarks,8,2,1
skylight,8,43,1
skylights,9,11,1
skyline,7,34,1
skylines,8,0,0
skyrocket,9,17,1
skyrocketed,11,9,1
skyrocketing,12,12,1
skyrockets,10,6,1
skyscraper,10,40,1
skyscrapers,11,38,1
skyward,7,6,1
skywards,8,0,0
slab,4,94,1
slabs,5,15,1
slack,5,302,1
slacked,7,1,1
slacken,7,5,1
slackened,9,2,1
slackening,10,2,1
slackens,8,0,0
slacker,7,39,1
slackers,8,16,1
slackest,8,0,0
slacking,8,39,1
slackly,7,0,0
slackness,9,2,1
slacks,6,56,1
slag,4,39,1
slagged,7,0,0
slagging,8,10,1
slagheap,8,1,1
slagheaps,9,0,0
slags,5,4,1
slain,5,92,1
slake,5,3,1
slaked,6,2,1
slakes,6,0,0
slaking,7,3,1
slalom,6,3,1
slaloms,7,1,1
slam,4,296,1
slammed,7,166,1
slammer,7,63,1
slammers,8,1,1
slamming,8,84,1
slams,5,114,1
slander,7,64,1
slandered,9,14,1
slanderer,9,1,1
slanderers,10,3,1
slandering,10,11,1
slanderous,10,12,1
slanders,8,6,1
slang,5,71,1
slangier,8,0,0
slangiest,9,0,0
slangy,6,0,0
slant,5,58,1
slanted,7,17,1
slanting,8,8,1
slants,6,8,1
slap,4,636,1
slapdash,8,4,1
slaphappy,9,5,1
slaphead,8,0,0
slapheads,9,0,0
slapped,7,253,1
slapper,7,5,1
slappers,8,1,1
slapping,8,88,1
slaps,5,44,1
slapstick,9,12,1
slash,5,122,1
slashed,7,77,1
slasher,7,23,1
slashers,8,1,1
slashes,7,13,1
slashing,8,33,1
slat,4,4,1
slate,5,165,1
slated,6,19,1
slates,6,7,1
slather,7,7,1
slathered,9,7,1
slathering,10,3,1
slathers,8,0,0
slating,7,1,1
slats,5,20,1
slatted,7,1,1
slattern,8,3,1
slatternly,10,0,0
slatterns,9,0,0
slaughter,9,278,1
slaughtered,11,167,1
slaughterhouse,14,64,1
slaughterhouses,15,12,1
slaughtering,12,29,1
slaughters,10,10,1
slave,5,940,1
slaved,6,29,1
slaver,6,14,1
slavered,8,0,0
slavering,9,5,1
slavers,7,46,1
slavery,7,207,1
slaves,6,414,1
slaving,7,33,1
slavish,7,5,1
slavishly,9,0,0
slaw,4,17,1
slay,4,109,1
slayed,6,15,1
slayer,6,144,1
slayers,7,23,1
slaying,7,47,1
slayings,8,7,1
slays,5,11,1
sleaze,6,39,1
sleazebag,9,13,1
sleazebags,10,2,1
sleazeball,10,8,1
sleazeballs,11,2,1
sleazes,7,0,0
sleazier,8,4,1
sleaziest,9,5,1
sleaziness,10,0,0
sleazy,6,111,1
sled,4,149,1
sledded,7,0,0
sledding,8,20,1
sledge,6,24,1
sledged,7,0,0
sledgehammer,12,45,1
sledgehammers,13,8,1
sledges,7,0,0
sledging,8,0,0
sleds,5,10,1
sleek,5,43,1
sleeked,7,0,0
sleeker,7,3,1
sleekest,8,1,1
sleeking,8,0,0
sleekly,7,0,0
sleekness,9,0,0
sleeks,6,0,0
sleep,5,11625,1
sleeper,7,105,1
sleepers,8,20,1
sleepier,8,7,1
sleepiest,9,0,0
sleepily,8,0,0
sleepiness,10,3,1
sleeping,8,3027,1
sleepless,9,69,1
sleeplessly,11,0,0
sleeplessness,13,4,1
sleepover,9,74,1
sleepovers,10,25,1
sleeps,6,413,1
sleepwalk,9,13,1
sleepwalked,11,0,0
sleepwalker,11,11,1
sleepwalkers,12,4,1
sleepwalking,12,32,1
sleepwalks,10,5,1
sleepy,6,437,1
sleepyhead,10,27,1
sleepyheads,11,4,1
sleet,5,33,1
sleeted,7,0,0
sleeting,8,0,0
sleets,6,0,0
sleety,6,1,1
sleeve,6,286,1
sleeveless,10,5,1
sleeves,7,157,1
sleigh,6,167,1
sleighs,7,2,1
slender,7,38,1
slenderer,9,0,0
slenderest,10,0,0
slenderness,11,0,0
slept,5,1810,1
sleuth,6,10,1
sleuthing,9,10,1
sleuths,7,2,1
slew,4,67,1
slewed,6,0,0
slewing,7,0,0
slews,5,1,1
slice,5,435,1
sliced,6,109,1
slicer,6,6,1
slicers,7,0,0
slices,6,97,1
slicing,7,51,1
slick,5,350,1
slicked,7,6,1
slicker,7,42,1
slickers,8,8,1
slickest,8,3,1
slicking,8,1,1
slickly,7,0,0
slickness,9,0,0
slicks,6,3,1
slid,4,94,1
slide,5,909,1
slider,6,20,1
sliders,7,39,1
slides,6,155,1
slideshow,9,3,1
slideshows,10,0,0
sliding,7,191,1
slier,5,0,0
sliest,6,0,0
slight,6,519,1
slighted,8,10,1
slighter,8,1,1
slightest,9,346,1
slighting,9,0,0
slightly,8,0,0
slightness,10,1,1
slights,7,0,0
slim,4,605,1
slime,5,141,1
slimeball,9,0,0
slimeballs,10,0,0
slimier,7,2,1
slimiest,8,3,1
sliminess,9,0,0
slimline,8,1,1
slimmed,7,7,1
